Time(ms),Accel Time(ms),Accel X (mg),Accel Y (mg),Accel Z (mg),Light Time(ms),Light (lux),UV Index,Weather Time(ms),Humidity (%),Temperature (C),Air Quality Time(ms),CO2 (ppm),Ethanol (raw),H2 (raw),TVOC (ppb),BME688 Time(ms),Temperature (C),Pressure (Pa),Humidity (%),Gas Resistance (Ohms),Gas Index,Status,Heater Stable,IDAC,Meas Index,Gas Valid
19978428,19978209,-0.1875,0,1.054688,19978211,39,0.347143,19978219,31.454849,15.19,19978381,400,21415,15586,0,19972314,20.990755,67038.80469,24.83898,1614505.375,0,1,175,247,1,2779096485
19979447,19979228,-0.1875,0,1.070312,19979230,39,0.345714,19979238,31.357574,15.2,19979400,400,21421,15589,0,19972314,20.990755,67038.80469,24.83898,1614505.375,0,1,175,247,1,2779096485
19980466,19980247,-0.1875,0,1.054688,19980249,39,0.347143,19980257,31.289864,15.19,19980419,400,21423,15591,0,19980466,19.249319,66691.36719,24.959711,102400000,0,1,107,33,1,2779096485
19981485,19981266,-0.1875,-0.007812,1.0625,19981268,39,0.347143,19981276,31.357098,15.14,19981438,400,21428,15592,0,19981485,19.791151,66649.57813,25.053957,62400380,0,1,144,38,1,2779096485
19982504,19982285,-0.195312,0.007812,1.046875,19982287,39,0.348571,19982295,31.335163,15.11,19982457,400,21441,15595,0,19982504,19.866756,66609.89844,25.095295,68142448,0,1,144,43,1,2779096485
19983523,19983304,-0.1875,0,1.039062,19983306,39,0.351429,19983314,31.380844,15.03,19983476,400,21446,15606,0,19983523,19.866756,66567.34375,25.100447,76226808,0,1,144,48,1,2779096485
19984542,19984323,-0.203125,-0.007812,1.0625,19984325,39,0.36,19984333,31.447887,14.99,19984495,400,21452,15605,0,19984542,20.212019,66527.07813,25.134945,1867335.25,0,1,175,53,1,2779096485
19985561,19985342,-0.1875,0,1.03125,19985344,39,0.346429,19985352,31.527042,14.96,19985514,400,21452,15604,0,19985561,20.295185,66484.77344,25.109842,1744463.375,0,1,175,58,1,2779096485
19986580,19986361,-0.1875,-0.007812,1.0625,19986363,39,0.348571,19986371,31.595421,14.92,19986533,400,21461,15609,0,19986580,20.317867,66445.88281,25.070187,1700996.625,0,1,175,63,1,2779096485
19987599,19987380,-0.203125,-0.007812,1.085938,19987382,39,0.348571,19987390,31.573963,14.87,19987552,400,21456,15607,0,19987599,19.765949,66387.07031,24.933811,102400000,0,1,107,70,1,2779096485
19988618,19988399,-0.195312,0,1.054688,19988401,39,0.345714,19988409,31.668091,14.81,19988571,400,21462,15604,0,19987599,19.765949,66387.07031,24.933811,102400000,0,1,107,70,1,2779096485
19989637,19989418,-0.179688,-0.015625,1.039062,19989420,39,0.345714,19989428,31.789684,14.78,19989590,400,21476,15612,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
19990656,19990437,-0.1875,0.007812,1.054688,19990439,39,0.354286,19990447,31.918812,14.73,19990609,400,21483,15611,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
19991675,19991456,-0.195312,-0.015625,1.054688,19991458,39,0.365,19991466,31.995583,14.69,19991628,400,21487,15612,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
19992694,19992475,-0.195312,-0.007812,1.0625,19992477,39,0.368571,19992485,31.986618,14.61,19992647,400,21486,15608,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
19993713,19993494,-0.1875,-0.007812,1.070312,19993496,39,0.365714,19993504,31.905651,14.55,19993666,400,21491,15616,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
19994732,19994513,-0.179688,-0.015625,1.054688,19994515,39,0.368571,19994523,31.869698,14.46,19994685,400,21495,15616,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
19995751,19995532,-0.1875,-0.015625,1.070312,19995534,39,0.373571,19995542,31.864166,14.35,19995704,400,21493,15619,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
19996770,19996551,-0.179688,-0.015625,1.039062,19996553,39,0.369286,19996561,31.869698,14.28,19996723,400,21500,15620,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
19997789,19997570,-0.195312,-0.015625,1.007812,19997572,39,0.371429,19997580,31.893539,14.25,19997742,400,21514,15629,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
19998808,19998589,-0.179688,0,1.078125,19998591,39,0.37,19998599,31.933689,14.16,19998761,400,21502,15624,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
19999827,19999608,-0.1875,-0.007812,1.054688,19999610,39,0.355714,19999618,31.958485,14.08,19999780,400,21516,15629,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
20000846,20000627,-0.1875,0,1.039062,20000629,39,0.356429,20000637,32.058716,14,20000799,400,21516,15631,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
20001865,20001646,-0.179688,0,1.070312,20001648,39,0.356429,20001656,32.165051,13.93,20001818,400,21534,15643,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
20002884,20002665,-0.195312,-0.015625,1.101562,20002667,39,0.357143,20002675,32.272339,13.86,20002837,400,21537,15638,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
20003903,20003684,-0.1875,0,1.046875,20003686,39,0.356429,20003694,32.354069,13.8,20003856,400,21550,15638,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
20004922,20004703,-0.195312,0,1.070312,20004705,39,0.360714,20004713,32.471657,13.74,20004875,400,21550,15643,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
20005941,20005722,-0.179688,0,1.078125,20005724,39,0.366429,20005732,32.53479,13.68,20005894,400,21547,15641,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
20006960,20006741,-0.1875,-0.007812,1.0625,20006743,39,0.37,20006751,32.61137,13.67,20006913,400,21557,15645,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
20007979,20007760,-0.1875,-0.015625,1.054688,20007762,39,0.361429,20007770,32.682419,13.61,20007932,400,21556,15644,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
20008998,20008779,-0.1875,-0.046875,1.046875,20008781,39,0.353571,20008789,32.729244,13.56,20008951,400,21557,15653,0,19989637,18.987225,66303.14844,24.823481,102400000,0,1,107,80,1,2779096485
20010017,20009798,-0.1875,-0.023438,1.070312,20009800,39,0.36,20009808,32.759953,13.53,20009970,400,21580,15663,0,20010017,17.896015,65443.52344,25.354555,102400000,0,1,108,187,1,2779096485
20011036,20010817,-0.1875,0,1.039062,20010819,39,0.375714,20010827,32.827568,13.5,20010989,400,21585,15658,0,20011036,18.427757,65407.73047,25.484262,67458568,0,1,145,192,1,2779096485
20012055,20011836,-0.179688,0.007812,1.09375,20011838,39,0.545,20011846,32.900143,13.47,20012008,400,21595,15663,0,20012055,18.513441,65365.87891,25.552139,75502304,0,1,145,197,1,2779096485
20013074,20012855,-0.1875,-0.007812,1.0625,20012857,39,0.609286,20012865,32.928944,13.43,20013027,400,21581,15650,0,20013074,18.500841,65327.18359,25.582203,82022528,0,1,145,202,1,2779096485
20014093,20013874,-0.179688,-0.007812,1.054688,20013876,39,0.636429,20013884,32.958221,13.43,20014046,400,21586,15657,0,20014093,18.830976,65286.39063,25.631243,2043402.375,0,1,175,207,1,2779096485
20015112,20014893,-0.171875,-0.039062,1.078125,20014895,39,0.680714,20014903,33.020592,13.42,20015065,400,21591,15658,0,20015112,18.909101,65247.92969,25.657417,1872457.125,0,1,175,212,1,2779096485
20016131,20015912,-0.195312,0.015625,1.039062,20015914,39,0.704286,20015922,33.077431,13.39,20016084,400,21610,15657,0,20016131,18.916662,65208.15625,25.64245,1816408,0,1,175,217,1,2779096485
20017150,20016931,-0.1875,-0.03125,1.046875,20016933,39,0.695714,20016941,33.114624,13.37,20017103,400,21613,15663,0,20017150,18.372314,65155.71875,25.501001,102400000,0,1,108,224,1,2779096485
20018169,20017950,-0.179688,0.007812,1.039062,20017952,39,0.677857,20017960,33.063507,13.38,20018122,400,21609,15659,0,20017150,18.372314,65155.71875,25.501001,102400000,0,1,108,224,1,2779096485
20019188,20018969,-0.1875,-0.007812,1.09375,20018971,39,0.685714,20018979,33.049107,13.33,20019141,400,21623,15666,0,20019188,17.621325,65074.8125,25.428127,102400000,0,1,108,234,1,2779096485
20020207,20019988,-0.195312,-0.007812,1.070312,20019990,39,0.699286,20019998,33.055973,13.33,20020160,400,21621,15666,0,20019188,17.621325,65074.8125,25.428127,102400000,0,1,108,234,1,2779096485
20021226,20021007,-0.179688,-0.015625,1.03125,20021009,39,0.687857,20021017,33.01239,13.31,20021179,400,21634,15676,0,20019188,17.621325,65074.8125,25.428127,102400000,0,1,108,234,1,2779096485
20022245,20022026,-0.1875,-0.015625,1.078125,20022028,39,0.672857,20022036,32.995415,13.28,20022198,400,21633,15660,0,20019188,17.621325,65074.8125,25.428127,102400000,0,1,108,234,1,2779096485
20023264,20023045,-0.179688,-0.007812,1.039062,20023047,39,0.697143,20023055,33.008766,13.26,20023217,400,21648,15676,0,20019188,17.621325,65074.8125,25.428127,102400000,0,1,108,234,1,2779096485
20024283,20024064,-0.195312,-0.023438,1.085938,20024066,39,0.672857,20024074,32.920265,13.22,20024236,400,21646,15675,0,20019188,17.621325,65074.8125,25.428127,102400000,0,1,108,234,1,2779096485
20025302,20025083,-0.195312,0.007812,1.054688,20025085,39,0.678571,20025093,32.799911,13.19,20025255,400,21649,15681,0,20025302,17.160147,64832.83594,25.797754,102400000,0,1,108,8,1,2779096485
20026321,20026102,-0.195312,-0.023438,1.046875,20026104,39,0.700714,20026112,32.766628,13.18,20026274,400,21650,15680,0,20026321,17.686846,64792.25,25.943098,70336464,0,1,145,13,1,2779096485
20027340,20027121,-0.1875,0,1.054688,20027123,39,0.715,20027131,32.770443,13.15,20027293,400,21654,15686,0,20026321,17.686846,64792.25,25.943098,70336464,0,1,145,13,1,2779096485
20028359,20028140,-0.179688,-0.007812,1.054688,20028142,39,0.72,20028150,32.676125,13.14,20028312,400,21659,15692,0,20026321,17.686846,64792.25,25.943098,70336464,0,1,145,13,1,2779096485
20029378,20029159,-0.1875,0,1.039062,20029161,39,0.723571,20029169,32.513809,13.09,20029331,400,21669,15692,0,20026321,17.686846,64792.25,25.943098,70336464,0,1,145,13,1,2779096485
20030397,20030178,-0.1875,-0.007812,1.03125,20030180,39,0.73,20030188,32.406521,13.04,20030350,400,21669,15696,0,20026321,17.686846,64792.25,25.943098,70336464,0,1,145,13,1,2779096485
20031416,20031197,-0.203125,-0.015625,1.039062,20031199,39,0.742143,20031207,32.145691,12.99,20031369,400,21685,15702,0,20026321,17.686846,64792.25,25.943098,70336464,0,1,145,13,1,2779096485
20032435,20032216,-0.195312,-0.023438,1.046875,20032218,39,0.685714,20032226,31.989479,12.92,20032388,400,21683,15701,0,20032435,17.575962,64533.77734,25.914623,102400000,0,1,108,45,1,2779096485
